departamento,provincia,municipio,id_municipio,indicador,2012,2024
Chuquisaca,Azurduy,Azurduy,010201,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,0.9
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,26.2,90.7
Chuquisaca,Azurduy,Tarvita,010202,Paridez media de mujeres de 15 a 19 años de edad.,0.3,0.2
Chuquisaca,Azurduy,Tarvita,010202,Población con Cobertura de Salud(2).,0.0,93.3
Chuquisaca,Azurduy,Tarvita,010202,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",90.5,93.4
Chuquisaca,Azurduy,Tarvita,010202,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,38.1,72.4
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,78.7,91.0
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,26.1,45.2
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de la población con acceso a fuente mejorada de agua.,55.4,79.4
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,10.9,34.7
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de la población con acceso a energía eléctrica.,31.9,72.0
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,12.7,31.8
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.1,1.0
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,4.9,4.5
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de hogares que tienen teléfono celular.,0.0,77.8
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de hogares que tienen internet.,0.5,55.2
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,87.2,96.7
Chuquisaca,Azurduy,Tarvita,010202,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,1.3
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,44.1,93.8
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Paridez media de mujeres de 15 a 19 años de edad.,0.3,0.1
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Población con Cobertura de Salud(2).,0.0,91.3
Chuquisaca,Belisario Boeto,Villa Serrano,010801,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",94.5,96.7
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,47.1,91.7
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,82.6,96.5
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,38.3,49.0
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de la población con acceso a fuente mejorada de agua.,77.9,91.1
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,22.0,55.9
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de la población con acceso a energía eléctrica.,61.0,87.7
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,31.5,44.8
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.6,2.7
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,2.7,2.1
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de hogares que tienen teléfono celular.,0.0,85.2
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de hogares que tienen internet.,1.5,67.0
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,92.2,98.2
Chuquisaca,Belisario Boeto,Villa Serrano,010801,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,0.6
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de hogares que tienen internet.,0.5,62.2
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,55.6,93.8
Chuquisaca,Hernando Siles,Huacareta,010502,Paridez media de mujeres de 15 a 19 años de edad.,0.5,0.3
Chuquisaca,Hernando Siles,Huacareta,010502,Población con Cobertura de Salud(2).,0.0,94.3
Chuquisaca,Hernando Siles,Huacareta,010502,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",92.3,93.1
Chuquisaca,Hernando Siles,Huacareta,010502,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,47.7,87.3
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,80.0,93.7
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,44.7,56.3
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de la población con acceso a fuente mejorada de agua.,64.0,87.4
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,14.8,44.4
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de la población con acceso a energía eléctrica.,48.1,83.6
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,25.0,37.7
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.8,1.7
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,3.9,2.8
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de hogares que tienen teléfono celular.,0.0,81.8
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,91.0,95.4
Chuquisaca,Hernando Siles,Huacareta,010502,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,2.0
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,64.9,97.8
Chuquisaca,Hernando Siles,Monteagudo,010501,Paridez media de mujeres de 15 a 19 años de edad.,0.3,0.1
Chuquisaca,Hernando Siles,Monteagudo,010501,Población con Cobertura de Salud(2).,0.0,92.8
Chuquisaca,Hernando Siles,Monteagudo,010501,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",93.8,95.0
Chuquisaca,Hernando Siles,Monteagudo,010501,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,49.9,87.3
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,87.6,96.5
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,48.6,61.5
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de la población con acceso a fuente mejorada de agua.,78.8,89.2
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,24.8,59.8
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de la población con acceso a energía eléctrica.,68.8,87.8
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,51.8,67.5
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,1.2,3.0
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,6.2,5.5
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de hogares que tienen teléfono celular.,0.0,87.5
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de hogares que tienen internet.,5.1,72.9
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,91.3,98.3
Chuquisaca,Hernando Siles,Monteagudo,010501,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,1.4
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,35.1,92.1
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Paridez media de mujeres de 15 a 19 años de edad.,0.6,0.3
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Población con Cobertura de Salud(2).,0.0,94.2
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",94.8,97.6
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,65.3,92.5
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,87.3,98.5
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,50.5,65.8
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de la población con acceso a fuente mejorada de agua.,79.0,92.8
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,26.5,70.6
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de la población con acceso a energía eléctrica.,42.5,90.5
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,10.9,33.5
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.1,2.8
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,5.9,3.2
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de hogares que tienen teléfono celular.,0.0,78.4
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de hogares que tienen internet.,0.5,52.7
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,88.8,96.2
Chuquisaca,Luis Calvo,Huacaya (Autonomía Guaraní Chaqueño De Huacaya),011002,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,1.2
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,63.3,94.2
Chuquisaca,Luis Calvo,Macharetí,011003,Paridez media de mujeres de 15 a 19 años de edad.,0.4,0.3
Chuquisaca,Luis Calvo,Macharetí,011003,Población con Cobertura de Salud(2).,0.0,84.6
Chuquisaca,Luis Calvo,Macharetí,011003,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",93.6,91.4
Chuquisaca,Luis Calvo,Macharetí,011003,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,61.7,79.6
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,89.5,94.2
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,57.4,69.2
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de la población con acceso a fuente mejorada de agua.,56.0,94.0
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,29.0,77.7
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de la población con acceso a energía eléctrica.,60.0,79.1
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,31.3,52.2
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.9,2.3
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,4.5,3.9
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de hogares que tienen teléfono celular.,0.0,82.9
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de hogares que tienen internet.,1.2,60.5
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,92.4,89.4
Chuquisaca,Luis Calvo,Macharetí,011003,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,2.7
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de hogares que tienen internet.,2.3,63.1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,56.2,91.1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Paridez media de mujeres de 15 a 19 años de edad.,0.4,0.1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Población con Cobertura de Salud(2).,0.0,92.6
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",91.0,85.9
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,43.5,85.1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,85.1,92.2
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,48.4,67.7
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de la población con acceso a fuente mejorada de agua.,84.5,89.0
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,21.6,47.3
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de la población con acceso a energía eléctrica.,57.8,81.3
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,36.7,47.2
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.8,2.5
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,4.1,4.1
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de hogares que tienen teléfono celular.,0.0,81.3
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,88.3,97.2
Chuquisaca,Luis Calvo,Villa Vaca Guzmán,011001,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,0.6
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,52.7,94.2
Chuquisaca,Nor Cinti,Camargo,010701,Paridez media de mujeres de 15 a 19 años de edad.,0.3,0.1
Chuquisaca,Nor Cinti,Camargo,010701,Población con Cobertura de Salud(2).,0.0,89.7
Chuquisaca,Nor Cinti,Camargo,010701,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",93.2,95.9
Chuquisaca,Nor Cinti,Camargo,010701,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,31.6,75.4
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,80.9,95.0
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,46.4,59.3
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de la población con acceso a fuente mejorada de agua.,82.5,88.3
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,25.1,50.6
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de la población con acceso a energía eléctrica.,71.8,88.6
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,46.4,60.3
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.6,3.0
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,5.2,5.0
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de hogares que tienen teléfono celular.,0.0,89.3
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de hogares que tienen internet.,3.6,68.7
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,92.0,97.1
Chuquisaca,Nor Cinti,Camargo,010701,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,0.9
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,23.0,77.5
Chuquisaca,Nor Cinti,Incahuasi,010703,Paridez media de mujeres de 15 a 19 años de edad.,0.4,0.3
Chuquisaca,Nor Cinti,Incahuasi,010703,Población con Cobertura de Salud(2).,0.0,84.6
Chuquisaca,Nor Cinti,Incahuasi,010703,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",89.7,91.5
Chuquisaca,Nor Cinti,Incahuasi,010703,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,25.5,65.3
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,75.4,89.9
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,36.0,49.6
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de la población con acceso a fuente mejorada de agua.,46.4,65.0
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,6.0,29.3
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de la población con acceso a energía eléctrica.,31.6,63.4
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,20.3,37.2
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.2,0.7
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,1.9,1.8
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de hogares que tienen teléfono celular.,0.0,73.4
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de hogares que tienen internet.,0.4,48.3
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,79.9,96.4
Chuquisaca,Nor Cinti,Incahuasi,010703,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,1.4
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,24.8,82.3
Chuquisaca,Nor Cinti,San Lucas,010702,Paridez media de mujeres de 15 a 19 años de edad.,0.4,0.3
Chuquisaca,Nor Cinti,San Lucas,010702,Población con Cobertura de Salud(2).,0.0,91.8
Chuquisaca,Nor Cinti,San Lucas,010702,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",92.6,95.4
Chuquisaca,Nor Cinti,San Lucas,010702,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,36.6,76.1
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,80.1,94.5
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,35.0,49.5
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de la población con acceso a fuente mejorada de agua.,44.3,72.1
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,12.2,33.4
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de la población con acceso a energía eléctrica.,42.8,78.0
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,24.5,43.8
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.2,1.4
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de población de 14 o más años de edad ocupada en la industria manufacturera.,4.8,3.0
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de hogares que tienen teléfono celular.,0.0,84.4
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de hogares que tienen internet.,0.5,60.7
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de niñas y niños menores de 5 años de edad con inscripción de su nacimiento en el registro civil boliviano.,87.6,95.9
Chuquisaca,Nor Cinti,San Lucas,010702,Porcentaje de mujeres de 20 a 24 años de edad que tuvieron su primer hijo antes de los 20 años(2).,0.0,1.0
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de mujeres en edad fértil que su último parto fue atendido por personal de salud calificado(1).,21.1,85.9
Chuquisaca,Nor Cinti,Villa Charcas,010704,Paridez media de mujeres de 15 a 19 años de edad.,0.5,0.2
Chuquisaca,Nor Cinti,Villa Charcas,010704,Población con Cobertura de Salud(2).,0.0,83.0
Chuquisaca,Nor Cinti,Villa Charcas,010704,"Porcentaje de niñas, niños y adolescentes de 12 a 17 años de edad que completaron al menos 6 años de escolaridad e índice de paridad.",89.6,93.7
Chuquisaca,Nor Cinti,Villa Charcas,010704,Tasa de asistencia a un establecimiento educativo de niñas y niños de 4 a 5 años de edad e índice de paridad.,28.3,67.0
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de población de 15 a 24 años de edad que completó primaria e índice de paridad.,71.7,92.1
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de población de 19 o más años de edad que completó primaria e índice de paridad.,33.7,49.4
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de la población con acceso a fuente mejorada de agua.,51.2,71.2
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de la población con acceso a servicio de saneamiento gestionados de manera segura.,12.7,31.5
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de la población con acceso a energía eléctrica.,39.4,74.8
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de la población que utiliza combustibles limpios (no sólidos) para cocinar.,31.4,49.8
Chuquisaca,Nor Cinti,Villa Charcas,010704,Porcentaje de población de 14 o más años de edad ocupada en actividades económicas relacionadas con el turismo.,0.1,1.4
